sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	1311	10	90563667	91373511	0.640738118	0.002527999	0.023108459	3.357773481	2	1	0.88438606	2	2	0.11561394	0.039527053	0.038806946	0.803857316	0.955311907	2	0	0.44219303	2	2	0.55780697	0.019763526	0.019403473	0.401928658	0.477655953	2	1	0.94219303	2	3	0.05780697	0.019763526	0.020490249	0.899971192	0.98190547	3	1	0.32368603	3	2	0.67631397	0.059161276	0.06133669	0.197296753	0.44256353	3	0	0.161843015	3	2	0.838156985	0.029580638	0.030668345	0.098648376	0.221281765	3	1	0.661843015	3	3	0.338156985	0.029580638	0.030668345	0.598648376	0.721281765
I-H-116990-T1-1-D1-1	1312	10	91374216	91581483	0.883248509	0.003896795	0.034871471	3.38547866	3	0	0.614877622	3	1	0.385122378	0.143062044	0.137157567	0.29217665	0.845286594	3	0	0.807438811	3	2	0.192561189	0.071531022	0.068578784	0.646088325	0.922643297	4	0	0.48269343	4	1	0.51730657	0.190540941	0.182676908	0.052895667	0.78956967	4	0	0.741346715	4	2	0.258653285	0.09527047	0.091338454	0.526447833	0.894784835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1313	10	91593982	104210735	0.656381673	1	-0.030185699	3.23504272	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1314	10	104211564	104669621	0.856281977	5.21E-05	0.084003681	3.503672307	3	0	0.507441778	3	1	0.492558222	0.10355952	0.103209661	0.269874075	0.679988985	3	0	0.753720889	3	2	0.246279111	0.05177976	0.051604831	0.634937038	0.839994493	4	0	0.33960218	4	1	0.66039782	0.137928466	0.137462498	0.023191396	0.569413709	4	0	0.66980109	4	2	0.33019891	0.068964233	0.068731249	0.511595698	0.784706854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1315	10	104676968	108052563	0.661072134	1	0.058022328	3.440669626	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1316	10	108058178	108498502	0.857022283	0.002889771	0.076152905	3.484515044	3	0	0.510481446	3	1	0.489518554	0.143727328	0.144366853	0.209935092	0.757413627	3	0	0.755240723	3	2	0.244759277	0.071863664	0.072183426	0.604967546	0.878706813	2	0	0.67731225	2	1	0.32268775	0.09602764	0.096454922	0.476510097	0.842293502	2	0	0.838656125	2	2	0.161343875	0.04801382	0.048227461	0.738255048	0.921146751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1317	10	108498508	110459019	0.66382413	1	0.015692457	3.340422469	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1318	10	110466419	111141496	0.804351943	0.060451583	-0.113318735	3.052422649	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1319	10	111148605	115349933	0.652014409	6.96E-07	0.069508386	3.468382513	2	1	0.938724756	2	2	0.061275244	0.012564792	0.012495794	0.914306356	0.964061695	2	0	0.469362378	2	2	0.530637622	0.006282396	0.006247897	0.457153178	0.482030848	2	1	0.969362378	2	3	0.030637622	0.006282396	0.006247897	0.957153178	0.982030848	3	1	0.405016318	3	2	0.594983682	0.018806085	0.018982215	0.368795858	0.441042404	3	0	0.202508159	3	2	0.797491841	0.009403042	0.009491108	0.184397929	0.220521202	3	1	0.702508159	3	3	0.297491841	0.009403042	0.009639094	0.683050167	0.72109751
I-H-116990-T1-1-D1-1	1320	10	115357179	115491565	0.915910716	0.053059771	0.094168923	3.528632654	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1321	10	115497095	117208815	0.651109516	0.004381907	0.062018948	3.450287416	2	1	0.934433677	2	2	0.065566323	0.023454723	0.023251732	0.887876388	0.977212068	2	0	0.467216839	2	2	0.532783161	0.011727362	0.011625866	0.443938194	0.488606034	2	1	0.967216839	2	3	0.032783161	0.011727362	0.011625866	0.943938194	0.988606034	3	1	0.398593737	3	2	0.601406263	0.035105358	0.034801536	0.328910105	0.462621384	3	0	0.199296869	3	2	0.800703131	0.017552679	0.017400768	0.164455053	0.231310692	3	1	0.699296869	3	3	0.300703131	0.017552679	0.017400768	0.664455053	0.731310692
I-H-116990-T1-1-D1-1	1322	10	117224563	117470716	0.88205677	0.024879913	-0.032092955	3.230733989	3	0	0.610268422	3	1	0.389731578	0.189114187	0.200914874	0.138742193	0.91291899	3	0	0.805134211	3	2	0.194865789	0.094557094	0.100457437	0.569371096	0.956459495	2	0	0.743982298	2	1	0.256017702	0.126351678	0.131668633	0.441111775	0.945301782	2	0	0.871991149	2	2	0.128008851	0.063175839	0.065834317	0.720555888	0.972650891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1323	10	117471691	128142828	0.653544529	1.36E-10	0.101243516	3.546108118	2	1	0.945953686	2	2	0.054046314	0.008555153	0.008365349	0.92881772	0.961143835	2	0	0.472976843	2	2	0.527023157	0.004277576	0.004182675	0.46440886	0.480571918	2	1	0.972976843	2	3	0.027023157	0.004277576	0.004182675	0.96440886	0.980571918	3	1	0.415836066	3	2	0.584163934	0.012804743	0.012904014	0.392085197	0.440691655	3	0	0.207918033	3	2	0.792081967	0.006402371	0.006452007	0.196042599	0.220345827	3	1	0.707918033	3	3	0.292081967	0.006402371	0.006081898	0.695419487	0.719462474
I-H-116990-T1-1-D1-1	1324	10	128154878	128270064	0.951107697	0.336817154	0.083108525	3.5014827	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1325	10	128272987	135235689	0.65341881	4.17E-11	0.04046027	3.39872121	2	1	0.945361011	2	2	0.054638989	0.008414687	0.008343068	0.928750373	0.961565702	2	0	0.472680506	2	2	0.527319494	0.004207343	0.004171534	0.464375186	0.480782851	2	1	0.972680506	2	3	0.027319494	0.004207343	0.004161487	0.964871823	0.981072985	3	1	0.414948992	3	2	0.585051008	0.012594503	0.012457235	0.391574032	0.440071524	3	0	0.207474496	3	2	0.792525504	0.006297252	0.006228618	0.195787016	0.220035762	3	1	0.707474496	3	3	0.292525504	0.006297252	0.006223038	0.69503534	0.719737296
I-H-116990-T1-1-D1-1	1326	11	197337	5068978	0.963464494	3.36E-31	-0.893501101	1.766401479	1	0	0.974750793	1	1	0.025249207	0.002209358	0.002305034	0.970129534	0.979320158	1	0	0.987375396	1	2	0.012624604	0.001104679	0.001114994	0.984959726	0.989531216	2	0	0.936829826	2	1	0.063170174	0.004389994	0.004430986	0.92722995	0.945397052	2	0	0.968414913	2	2	0.031585087	0.002194997	0.002215493	0.963614975	0.972698526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1327	11	5072267	5085254	0.540450707	0.78253061	-0.506977897	2.317202776	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1328	11	5088009	11696840	0.958517121	5.81E-78	-0.601299739	2.168885558	2	0	0.926044835	2	1	0.073955165	0.004047544	0.003909213	0.918223936	0.933209363	2	0	0.963022417	2	2	0.036977583	0.002023772	0.001954606	0.959111968	0.966604681	3	0	0.882766653	3	1	0.117233347	0.006058076	0.005932962	0.870602248	0.893480832	3	0	0.941383326	3	2	0.058616674	0.003029038	0.002966481	0.935301124	0.946740416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1329	11	11699983	11712983	0.743242009	0.398624495	-1.000875848	1.637818169	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1330	11	11713728	12669105	0.935441649	7.92E-12	-0.523475539	2.290556293	2	0	0.874234699	2	1	0.125765301	0.019153775	0.019021465	0.836276049	0.908788726	2	0	0.937117349	2	2	0.062882651	0.009576887	0.009510733	0.918138024	0.954394363	3	0	0.805220933	3	1	0.194779067	0.028668005	0.028469974	0.748407131	0.856938939	3	0	0.902610467	3	2	0.097389533	0.014334003	0.014234987	0.874203565	0.928469469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1331	11	12676468	12782228	0.51236794	0.948389646	-0.443266652	2.423015935	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1332	11	12782229	20370843	0.954113756	1.02E-56	-0.59767906	2.174401761	2	0	0.916351675	2	1	0.083648325	0.005412802	0.00530937	0.905522938	0.926396673	2	0	0.958175837	2	2	0.041824163	0.002706401	0.002654685	0.952761469	0.963198336	3	0	0.868258621	3	1	0.131741379	0.008101497	0.007946687	0.852050939	0.883293259	3	0	0.934129311	3	2	0.065870689	0.004050748	0.003973344	0.92602547	0.941646629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1333	11	20372241	24892277	0.670885017	1	-0.083212112	3.117346375	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1334	11	24893890	25029641	0.933240464	0.019550367	-0.213204615	2.846474197	2	0	0.869158634	2	1	0.130841366	0.057609474	0.057585678	0.741123139	0.967251569	2	0	0.934579317	2	2	0.065420683	0.028804737	0.028792839	0.87056157	0.983625784	3	0	0.797623442	3	1	0.202376558	0.086225756	0.087041859	0.61413804	0.944777284	3	0	0.898811721	3	2	0.101188279	0.043112878	0.043520929	0.80706902	0.972388642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1335	11	25042243	25550582	0.683566025	0.004817142	-0.180887242	2.911553478	2	0	0.081241098	2	1	0.918758902	0.027937253	0.027591785	0.024817441	0.131387083	2	0	0.540620549	2	2	0.459379451	0.013968626	0.013795892	0.512408721	0.565693541	1	0	0.544157573	1	1	0.455842427	0.014060017	0.013886152	0.515761168	0.569394606	1	0	0.772078787	1	2	0.227921213	0.007030008	0.006943076	0.757880584	0.784697303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1336	11	25551064	25664199	0.904075793	0.028268554	-0.102995557	3.074531703	3	0	0.693467874	3	1	0.306532126	0.147987821	0.151475499	0.316524874	0.920772252	3	0	0.846733937	3	2	0.153266063	0.073993911	0.07573775	0.658262437	0.960386126	2	0	0.799569827	2	1	0.200430173	0.098874176	0.101204377	0.54772526	0.951437278	2	0	0.899784914	2	2	0.100215086	0.049437088	0.050602188	0.77386263	0.975718639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1337	11	25665264	26367028	0.668270856	1	-0.107204616	3.065498095	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1338	11	26377192	26574543	0.844260855	0.003396446	-0.051891611	3.18634119	3	0	0.457337438	3	1	0.542662562	0.133785284	0.130225719	0.186759027	0.68600838	3	0	0.728668719	3	2	0.271331281	0.066892642	0.06511286	0.593379513	0.84300419	2	0	0.641805477	2	1	0.358194523	0.089385124	0.087006894	0.461025617	0.794585962	2	0	0.820902739	2	2	0.179097261	0.044692562	0.043503447	0.730512809	0.897292981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1339	11	26575491	31220712	0.660398514	1	-0.041549119	3.209455251	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1340	11	31222579	31797141	0.826441703	0.035556013	-0.041769702	3.208960546	3	0	0.380385074	3	1	0.619614926	0.161101695	0.164131159	0.020634002	0.651874602	3	0	0.690192537	3	2	0.309807463	0.080550847	0.08206558	0.510317001	0.825937301	2	0	0.590391776	2	1	0.409608224	0.107635867	0.109659924	0.350033545	0.771780375	2	0	0.795195888	2	2	0.204804112	0.053817933	0.054829962	0.675016772	0.885890187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1341	11	31807524	34780936	0.665866211	1	0.013578206	3.335492134	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1342	11	34805849	35164108	0.882608157	0.001080386	0.00247947	3.309728574	3	0	0.612402525	3	1	0.387597475	0.128615419	0.125503088	0.326570031	0.820216947	3	0	0.806201262	3	2	0.193798738	0.064307709	0.062751544	0.663285015	0.910108474	2	0	0.745408143	2	1	0.254591857	0.085931014	0.083851593	0.554436668	0.884253892	2	0	0.872704071	2	2	0.127295929	0.042965507	0.044018714	0.768568611	0.947413355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1343	11	35174136	35226155	0.548226175	0.539811973	0.324435462	4.143826966	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1344	11	35230605	35317717	0.915453358	0.117143933	0.261221754	3.965050415	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1345	11	35323200	37183495	0.663319004	1	0.027216577	3.367423588	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1346	11	37184140	37688849	0.857770909	0.000136572	-0.119170357	3.039960359	3	0	0.513549942	3	1	0.486450058	0.112847526	0.111089276	0.270165262	0.696443564	3	0	0.756774971	3	2	0.243225029	0.056423763	0.055544638	0.635082631	0.848221782	2	0	0.679362385	2	1	0.320637615	0.075396111	0.074221382	0.516751303	0.801557956	2	0	0.839681193	2	2	0.160318807	0.037698055	0.037110691	0.758375651	0.900778978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1347	11	37689557	38068762	0.658496991	1	0.007273696	3.320833125	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1348	11	38069773	38364322	0.900838086	0.018808828	-0.135071101	3.00635049	3	0	0.681489173	3	1	0.318510827	0.142942072	0.146778372	0.346614624	0.91582796	3	0	0.840744586	3	2	0.159255414	0.071471036	0.073389186	0.673307312	0.95791398	2	0	0.791566572	2	1	0.208433428	0.095502991	0.098066115	0.567828936	0.948133879	2	0	0.895783286	2	2	0.104216714	0.047751496	0.049033057	0.783914468	0.97406694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1349	11	38401216	39328525	0.660621356	1	-0.098009324	3.085267466	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1350	11	39335345	39987314	0.826115036	4.26E-10	-0.178485549	2.916448346	2	0	0.589428537	2	1	0.410571463	0.070851979	0.071874271	0.428935213	0.723758631	2	0	0.794714268	2	2	0.205285732	0.035425989	0.035937136	0.714467606	0.861879316	3	0	0.378943366	3	1	0.621056634	0.106046193	0.107576287	0.138728396	0.579999079	3	0	0.689471683	3	2	0.310528317	0.053023096	0.053788144	0.569364198	0.789999539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1351	11	39989051	41702988	0.670384294	1	-0.036436046	3.220943625	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1352	11	41705372	42304638	0.865584239	9.51E-06	-0.052655876	3.184639726	3	0	0.545258704	3	1	0.454741296	0.102511026	0.10238108	0.316261054	0.722798444	3	0	0.772629352	3	2	0.227370648	0.051255513	0.05119054	0.658130527	0.861399222	2	0	0.700547762	2	1	0.299452238	0.06849005	0.06840323	0.547548996	0.819166277	2	0	0.850273881	2	2	0.149726119	0.034245025	0.034201615	0.773774498	0.909583138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1353	11	42311486	47918416	0.660934653	1	0.012714161	3.333479297	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1354	11	47929604	55576236	0.804938144	8.08E-29	-0.596840378	2.175681491	2	0	0.525316453	2	1	0.474683547	0.037205463	0.038580425	0.443568077	0.596107954	2	0	0.762658226	2	2	0.237341774	0.018602732	0.019290213	0.721784039	0.798053977	1	0	0.767647938	1	1	0.232352062	0.01872444	0.019416419	0.72650633	0.803275266	1	0	0.883823969	1	2	0.116176031	0.00936222	0.00970821	0.863253165	0.901637633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1355	11	55587914	59271637	0.660795703	1	-0.140091452	2.995815538	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1356	11	59290727	60087276	0.895549472	0.008547918	-0.073899935	3.137703602	3	0	0.661736342	3	1	0.338263658	0.138905041	0.141101752	0.333016815	0.887583247	3	0	0.830868171	3	2	0.169131829	0.06945252	0.070550876	0.666508408	0.943791623	2	0	0.778369237	2	1	0.221630763	0.092805755	0.09427343	0.558743918	0.929262916	2	0	0.889184618	2	2	0.110815382	0.046402878	0.047136715	0.779371959	0.964631458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1357	11	60088755	60113543	0.755894591	0.039597397	-0.191502815	2.890015325	2	0	0.363046206	2	1	0.636953794	0.593177835	NaN	-16.85717062	Inf	2	0	0.681523103	2	2	0.318476897	0.296588917	NaN	-7.928585308	Inf	3	0	0.040110426	3	1	0.959889574	0.887826312	NaN	-25.73388294	Inf	3	0	0.520055213	3	2	0.479944787	0.443913156	NaN	-12.36694147	Inf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1358	11	60114409	61717337	0.659735469	1	0.041351065	3.400836676	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1359	11	61723703	65357638	0.51532974	2.59E-07	0.275472522	4.00467228	2	2	0.872649944	3	2	0.127350056	0.025425446	0.025850305	0.823563864	0.923261418	1	2	0.436324972	3	2	0.563675028	0.012712723	0.012925152	0.411781932	0.461630709	2	2	0.936324972	4	2	0.063675028	0.012712723	0.012925152	0.911781932	0.961630709	2	1	0.11977338	2	2	0.88022662	0.022489978	0.022879876	0.072071179	0.161638044	2	0	0.05988669	2	2	0.94011331	0.011244989	0.011203762	0.037431024	0.081806796	2	1	0.55988669	2	3	0.44011331	0.011244989	0.011203762	0.537431024	0.581806796
I-H-116990-T1-1-D1-1	1360	11	65401336	65512939	0.900185569	0.091741725	0.398176582	4.362520183	4	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
