event_id	subs_clone	event_type	color	n_junction	sample	presence	patient
5	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
6	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
7	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
8	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
9	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	0	H132392
10	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
11	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
12	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
13	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
14	trunk	reciprocal_translocation	#646464	2	I-H-132392-T7-1-D1-2	1	H132392
16	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
17	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
18	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
19	trunk	complex_<4	#646464	2	I-H-132392-T7-1-D1-2	1	H132392
20	trunk	tandem_duplication	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
21	trunk	simple_deletion	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
22	trunk	complex_<4	#646464	3	I-H-132392-T7-1-D1-2	1	H132392
23	trunk	tandem_duplication	#646464	2	I-H-132392-T7-1-D1-2	1	H132392
24	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
25	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
26	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
27	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
28	SL1 100%	tandem_duplication	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
29	SL1 100%	tandem_duplication	#7800F8	1	I-H-132392-T7-1-D1-2	0	H132392
30	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
31	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
32	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
33	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
34	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
35	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
36	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
37	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
38	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
39	SL2 76%	tandem_duplication	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
40	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
41	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
42	R1 100%	reciprocal_translocation	#0070C0	2	I-H-132392-T7-1-D1-2	0	H132392
43	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
44	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
45	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
46	R1 100%	unbalanced_translocation	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
47	R1 100%	inversion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
48	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
49	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
50	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
51	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
52	R1 100%	reciprocal_inversion	#0070C0	3	I-H-132392-T7-1-D1-2	0	H132392
53	R1 100%	chromoplexy	#0070C0	17	I-H-132392-T7-1-D1-2	0	H132392
54	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
55	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
56	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
57	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
58	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
59	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
60	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
61	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
62	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
63	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
64	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
65	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
66	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
67	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
68	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
69	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
70	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
71	R1 100%	unbalanced_translocation	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
72	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
73	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
74	SL1_100__SL2_90	unbalanced_translocation	#FFA700	1	I-H-132392-T7-1-D1-2	1	H132392
75	none	tandem_duplication	#FFA700	1	I-H-132392-T7-1-D1-2	1	H132392
77	trunk	unbalanced_translocation	#646464	1	I-H-132392-T7-1-D1-2	1	H132392
78	R1 100%	complex_<4	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
79	R1 100%	complex_<4	#0070C0	1	I-H-132392-T7-1-D1-2	0	H132392
81	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T7-1-D1-2	1	H132392
1	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
2	trunk	unbalanced_translocation	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
3	trunk	complex_4+	#646464	4	I-H-132392-T8-1-D1-2	1	H132392
4	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
5	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
6	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
7	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
8	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
9	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
10	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
11	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
12	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
13	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
14	trunk	reciprocal_translocation	#646464	2	I-H-132392-T8-1-D1-2	1	H132392
16	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
17	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
18	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
19	trunk	complex_<4	#646464	2	I-H-132392-T8-1-D1-2	1	H132392
20	trunk	tandem_duplication	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
21	trunk	simple_deletion	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
22	trunk	complex_<4	#646464	3	I-H-132392-T8-1-D1-2	1	H132392
23	trunk	tandem_duplication	#646464	2	I-H-132392-T8-1-D1-2	1	H132392
24	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
25	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
26	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
27	SL1 100%	simple_deletion	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
28	SL1 100%	tandem_duplication	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
29	SL1 100%	tandem_duplication	#7800F8	1	I-H-132392-T8-1-D1-2	0	H132392
30	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
31	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
32	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
33	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
34	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
35	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
36	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
37	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
38	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
39	SL2 76%	tandem_duplication	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
40	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
41	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
42	R1 100%	reciprocal_translocation	#0070C0	2	I-H-132392-T8-1-D1-2	1	H132392
43	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
44	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
45	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
46	R1 100%	unbalanced_translocation	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
47	R1 100%	inversion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
48	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
49	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
50	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
51	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
52	R1 100%	reciprocal_inversion	#0070C0	3	I-H-132392-T8-1-D1-2	1	H132392
53	R1 100%	chromoplexy	#0070C0	17	I-H-132392-T8-1-D1-2	1	H132392
54	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
55	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
56	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
57	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
58	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
59	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
60	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
61	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
62	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
63	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
64	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
65	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
66	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
67	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
68	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
69	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
70	R1 100%	simple_deletion	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
71	R1 100%	unbalanced_translocation	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
72	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
73	R1 100%	tandem_duplication	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
74	SL1_100__SL2_90	unbalanced_translocation	#FFA700	1	I-H-132392-T8-1-D1-2	0	H132392
75	none	tandem_duplication	#FFA700	1	I-H-132392-T8-1-D1-2	0	H132392
77	trunk	unbalanced_translocation	#646464	1	I-H-132392-T8-1-D1-2	1	H132392
78	R1 100%	complex_<4	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
79	R1 100%	complex_<4	#0070C0	1	I-H-132392-T8-1-D1-2	1	H132392
81	SL2 76%	simple_deletion	#F23CFF	1	I-H-132392-T8-1-D1-2	0	H132392
1	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	NA	H132395
2	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
3	trunk	complex_<4	darkgrey	2	E-H-131217-T1-1-D1-1	1	H132395
4	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
5	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
6	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
7	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
8	trunk	reciprocal_inversion	darkgrey	2	E-H-131217-T1-1-D1-1	1	H132395
9	trunk	tandem_duplication	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
10	trunk	complex_4+	darkgrey	7	E-H-131217-T1-1-D1-1	1	H132395
11	trunk	simple_deletion	darkgrey	1	E-H-131217-T1-1-D1-1	1	H132395
1	trunk	reciprocal_inversion	#646464	2	I-H-132396-T5-1-D1-2	1	H132396
2	trunk	simple_deletion	#646464	1	I-H-132396-T5-1-D1-2	1	H132396
3	trunk	unbalanced_translocation	#646464	1	I-H-132396-T5-1-D1-2	1	H132396
4	trunk	simple_deletion	#646464	1	I-H-132396-T5-1-D1-2	1	H132396
5	trunk	simple_deletion	#646464	1	I-H-132396-T5-1-D1-2	1	H132396
6	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T5-1-D1-2	0	H132396
7	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T5-1-D1-2	0	H132396
8	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T5-1-D1-2	0	H132396
9	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T5-1-D1-2	0	H132396
10	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
11	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
12	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T5-1-D1-2	0	H132396
13	R1,R2 100%	inversion	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
14	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T5-1-D1-2	0	H132396
15	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
16	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
17	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
18	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
19	TR1 100%	complex_<4	#7800F8	3	I-H-132396-T5-1-D1-2	1	H132396
20	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T5-1-D1-2	1	H132396
21	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T5-1-D1-2	1	H132396
22	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T5-1-D1-2	1	H132396
23	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T5-1-D1-2	1	H132396
24	TR1 100%	simple_deletion	#7800F8	1	I-H-132396-T5-1-D1-2	1	H132396
25	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T5-1-D1-2	0	H132396
26	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T5-1-D1-2	0	H132396
27	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T5-1-D1-2	0	H132396
28	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
29	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
30	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
31	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
32	R2 100%	reciprocal_inversion	#0070C0	2	I-H-132396-T5-1-D1-2	0	H132396
33	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
34	R2 100%	complex_<4	#0070C0	3	I-H-132396-T5-1-D1-2	0	H132396
35	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
36	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
37	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
38	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
39	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
40	R2 100%	inversion	#0070C0	1	I-H-132396-T5-1-D1-2	0	H132396
41	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
42	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T5-1-D1-2	0	H132396
1	trunk	reciprocal_inversion	#646464	2	I-H-132396-T6-1-D1-2	1	H132396
2	trunk	simple_deletion	#646464	1	I-H-132396-T6-1-D1-2	1	H132396
3	trunk	unbalanced_translocation	#646464	1	I-H-132396-T6-1-D1-2	1	H132396
4	trunk	simple_deletion	#646464	1	I-H-132396-T6-1-D1-2	1	H132396
5	trunk	simple_deletion	#646464	1	I-H-132396-T6-1-D1-2	1	H132396
6	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T6-1-D1-2	1	H132396
7	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T6-1-D1-2	1	H132396
8	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T6-1-D1-2	1	H132396
9	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T6-1-D1-2	1	H132396
10	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
11	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
12	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T6-1-D1-2	1	H132396
13	R1,R2 100%	inversion	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
14	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T6-1-D1-2	1	H132396
15	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
16	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
17	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
18	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
19	TR1 100%	complex_<4	#7800F8	3	I-H-132396-T6-1-D1-2	0	H132396
20	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T6-1-D1-2	0	H132396
21	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T6-1-D1-2	0	H132396
22	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T6-1-D1-2	0	H132396
23	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T6-1-D1-2	0	H132396
24	TR1 100%	simple_deletion	#7800F8	1	I-H-132396-T6-1-D1-2	0	H132396
25	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T6-1-D1-2	1	H132396
26	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T6-1-D1-2	1	H132396
27	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T6-1-D1-2	1	H132396
28	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
29	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
30	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
31	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
32	R2 100%	reciprocal_inversion	#0070C0	2	I-H-132396-T6-1-D1-2	0	H132396
33	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
34	R2 100%	complex_<4	#0070C0	3	I-H-132396-T6-1-D1-2	0	H132396
35	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
36	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
37	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
38	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
39	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
40	R2 100%	inversion	#0070C0	1	I-H-132396-T6-1-D1-2	0	H132396
41	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
42	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T6-1-D1-2	1	H132396
1	trunk	reciprocal_inversion	#646464	2	I-H-132396-T7-1-D1-2	1	H132396
2	trunk	simple_deletion	#646464	1	I-H-132396-T7-1-D1-2	1	H132396
3	trunk	unbalanced_translocation	#646464	1	I-H-132396-T7-1-D1-2	1	H132396
4	trunk	simple_deletion	#646464	1	I-H-132396-T7-1-D1-2	1	H132396
5	trunk	simple_deletion	#646464	1	I-H-132396-T7-1-D1-2	1	H132396
6	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T7-1-D1-2	1	H132396
7	R1,R2 100%	complex_<4	#FF9D00	3	I-H-132396-T7-1-D1-2	1	H132396
8	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T7-1-D1-2	1	H132396
9	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T7-1-D1-2	1	H132396
10	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
11	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
12	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T7-1-D1-2	1	H132396
13	R1,R2 100%	inversion	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
14	R1,R2 100%	complex_<4	#FF9D00	2	I-H-132396-T7-1-D1-2	1	H132396
15	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
16	R1,R2 100%	simple_deletion	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
17	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
18	R1,R2 100%	tandem_duplication	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
19	TR1 100%	complex_<4	#7800F8	3	I-H-132396-T7-1-D1-2	0	H132396
20	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T7-1-D1-2	0	H132396
21	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T7-1-D1-2	0	H132396
22	TR1 100%	tandem_duplication	#7800F8	1	I-H-132396-T7-1-D1-2	0	H132396
23	TR1 100%	unbalanced_translocation	#7800F8	1	I-H-132396-T7-1-D1-2	0	H132396
24	TR1 100%	simple_deletion	#7800F8	1	I-H-132396-T7-1-D1-2	0	H132396
25	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T7-1-D1-2	0	H132396
26	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T7-1-D1-2	0	H132396
27	R1 92%	tandem_duplication	#00A88C	1	I-H-132396-T7-1-D1-2	0	H132396
28	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
29	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
30	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
31	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
32	R2 100%	reciprocal_inversion	#0070C0	2	I-H-132396-T7-1-D1-2	1	H132396
33	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
34	R2 100%	complex_<4	#0070C0	3	I-H-132396-T7-1-D1-2	1	H132396
35	R2 100%	simple_deletion	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
36	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
37	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
38	R2 100%	tandem_duplication	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
39	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
40	R2 100%	inversion	#0070C0	1	I-H-132396-T7-1-D1-2	1	H132396
41	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
42	R1,R2 100%	unbalanced_translocation	#FF9D00	1	I-H-132396-T7-1-D1-2	1	H132396
1	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
2	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
3	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
4	trunk	simple_deletion	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
5	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
6	trunk	simple_deletion	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
7	trunk	simple_deletion	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
8	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
9	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
10	trunk	tandem_duplication	#646464	1	I-H-132397-T3-1-D1-2	1	H132397
11	trunk	complex_<4	#646464	2	I-H-132397-T3-1-D1-2	1	H132397
